title_id,title_native,title_romaji,start_year,chapters,volume,publishing_status,country,adult,genres,average_score,mean_score,popularity,favorites,score_10,score_20,score_30,score_40,score_50,score_60,score_70,score_80,score_90,score_100,count_CURRENT,count_PLANNING,count_COMPLETED,count_DROPPED,count_PAUSED,ranking_RATED,ranking_POPULAR,synopsis,cover_image_url
99005,네가 없었으면 좋겠어,Nega Eopseosseumyeon Jokesseo,2016.0,80.0,,FINISHED,KR,False,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",70,75,972,39,2.0,,4.0,4.0,7.0,24.0,77,74,57,24,126,377,414,17,38,,,"When did she meet her ideal girl in the worst situation?<br> 
Guk-Hwa was kissed by Jang-Mi and left. After a few days since that incident, Guk-Hwa left her work to go home, and saw Jang-Mi on the other train and tried to get off to meet her, while thinking ""Why did I do that? The guy thing is already solved anyways."" Jang-Mi finishes working at her place, and gets pissed off because she keeps thinking about that fight about the guy. And so she gets off work all pissed off because Guk-Hwa keeps popping up on her mind again.",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/nx99005-RHqjvVSUrZQZ.jpg'}
98535,창 너머 창,Chang Neomeo Chang,2016.0,47.0,,FINISHED,KR,True,"['Ecchi', 'Romance']",70,71,2112,40,17.0,7.0,19.0,33.0,66.0,108.0,216,201,133,104,144,404,1457,62,45,,,"Childhood friends Ginu and Yubin live in separate apartments in separate buildings right next to each other – so close, in fact, they can talk to each other and see into each other’s apartments through their windows. But Yubin’s long-held secret is revealed one day when Ginu sees him doing something naughty through the window...<br>
<br>
(Source: Lezhin)<br>
<br>
<i>Note: The manhwa resumed publication in 2020 on Bomtoon with a series of side stories.</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx98535-rqnKMP3Muj2b.jpg'}
97789,君の名は。 Another Side：Earthbound,Kimi no Na wa. Another Side: Earthbound,2016.0,4.0,1.0,FINISHED,JP,False,"['Drama', 'Supernatural']",70,77,997,15,,1.0,2.0,4.0,5.0,13.0,39,65,46,17,44,635,298,9,11,8.0,10.0,"During the events of your name., Mitsuha and Taki's miraculous encounter forever changed their lives and the fates of everyone in the tiny mountain village of Itomori. But their earth-shattering ordeal represents just one chapter in Itomori's history, and Mitsuha's experience form only a single thread in the fabric of her community. Every story has as many sides as there are characters to tell it, and every life affects countless others...
<br><br>
In Another Side:Earthbound, the stories of Mitsuha's family, her friends, and the boy from Tokyo come together to weave a greater picture of the circumstances surrounding the comet and the forces that bind the people of Itomori together.<br><br>(Source: Yen Press)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/97789-2yrz8HTqDNYG.jpg'}
96365,営業二課っ!,Eigyou Ni-ka!,2014.0,19.0,2.0,FINISHED,JP,True,['Romance'],70,75,723,12,1.0,1.0,1.0,6.0,22.0,39.0,70,74,62,28,45,148,507,9,14,,,"Sakisaka, from the second sales division, is in love with his supervisor, Tojo. Naturally, he has no intention of ever letting him know, but when Tojo starts being clingy to the point of it being too much, it almost makes Sakisaka think that he might have a chance! Where will this slow-going love story go?<br><br>
(Source: Renta!)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx96365-j0KZFTjqQXK5.png'}
86223,爱的比热容,Ai de Birerong,2012.0,1.0,,FINISHED,CN,False,"['Romance', 'Slice of Life']",70,78,499,17,,,1.0,6.0,6.0,15.0,57,29,42,33,7,121,368,3,0,,,"A girl goes to the seaside on her class field trip and accidentally meets a mysterious handsome boy, after talking, she hears a dramatic story about a bird and fish, finally the kind girl decides to help the bird fulfill its last wish.<br><br>(Source: Batoto)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/56223-tCBoXxYgnO2a.jpg'}
85843,金色の文字使い ―勇者四人に巻き込まれたユニークチート―,Konjiki no Word Master: Yuusha Yonin ni Makikomareta Unique Cheat,2014.0,,,RELEASING,JP,False,"['Action', 'Adventure', 'Comedy', 'Fantasy']",70,71,5228,74,10.0,9.0,31.0,42.0,101.0,174.0,367,345,206,73,3778,714,26,380,330,84.0,41.0,"There has been much conflict between the races of the 'Humas', the 'Gabranth', and the 'Evila'. To combat the 'Evila' race's Demon King, the kingdom summons five high school students from 21st century Japan who have the power of Heroes.
<br><br>
However, only four out of five of those students had the status title of 'Hero'.
<br><br>
Okamura Hiiro was summoned by accident since he sat near the other four students in class. Unlike them, he did not have the title of a 'Hero' but instead he had the title of 'Word Master' and 'Innocent Bystander'. Seeing through the 'Humas' kingdom's deceit and insanity, Hiiro decides that he has no wish to partake in their selfish war. Leaving the castle, Hiiro decides to join the Adventurer's Guild and does whatever he feels like. Who knows? Maybe there is some merit to being a 'Word Master' and an 'Innocent Bystander'.
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx85843-W5QQZSOrU6UN.jpg'}
85829,砂漠のハレム,Sabaku no Harem,2014.0,52.0,10.0,FINISHED,JP,False,['Romance'],70,74,1230,37,5.0,3.0,8.0,12.0,26.0,34.0,95,82,66,53,391,319,349,73,98,85.0,,"Mishe a strong willed girl raised from poverty has caught Prince Kallum's attention. Attention as in, ""you will become one of my concubines"", thus begins Mishe's adventures into Prince Kallum's world.
<br><br>
<i>Notes: <br>
- Includes seven extras<br>
- Includes one-shots: Watashi no Oinari-sama (私のお稲荷さま), Canvas wa Koto no Ha (キャンバスは言ノ葉), Youkai Familiar (妖怪ファミリア), Kokoro Note (こころノート)</i>
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx85829-78bljd3hyDR3.jpg'}
85522,東京喰種－トーキョーグール－ [JACK],Tokyo Ghoul: Jack,2013.0,7.0,1.0,FINISHED,JP,False,"['Action', 'Drama', 'Horror', 'Supernatural']",70,71,4829,54,7.0,20.0,32.0,43.0,156.0,311.0,669,485,241,117,166,1342,3257,34,30,89.0,34.0,A Tokyo Ghoul spin-off about Kishou Arima during his high school days.,{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b85522-OAlKvcIOB3lQ.png'}
82047,クロネコ彼氏の甘え方,Kuroneko Kareshi no Amaekata,2013.0,6.0,1.0,FINISHED,JP,True,"['Drama', 'Hentai', 'Romance', 'Supernatural']",70,74,850,8,5.0,2.0,4.0,10.0,24.0,53.0,99,103,53,49,35,110,694,6,5,,,"<i>Part 2 of the Kuroneko Kareshi series.</i><br><br>
Kagami and Shingo are a passionate couple. Is their mutual attraction strong enough to survive some misunderstandings? Will the bond between them grow stronger or will the relationship break apart? Continues the story of Shingo and Kagami.
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx82047-VqpU7aHv8j1M.jpg'}
75773,終末のラフター,Shuumatsu no Laughter,2012.0,5.0,1.0,FINISHED,JP,False,"['Action', 'Adventure', 'Drama', 'Supernatural']",70,72,1543,21,2.0,2.0,5.0,14.0,53.0,108.0,225,188,85,42,54,472,993,13,11,83.0,96.0,"A girl named Haru and her big brother suddenly appear in town. Her brother, being an akuma, is shunned by the people. But, he gets them to bring him to the chief of the town where he offers to bury the akuma - Godot - who has been living in the town for 5 years. Can this ""akuma eater"" accomplish this task?<br><br>
(Source: Shoujo-Sense)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/45773.jpg'}
65013,アゲイン!!,Again!!,2011.0,136.0,12.0,FINISHED,JP,False,"['Comedy', 'Drama', 'Romance', 'Supernatural']",70,71,3833,60,5.0,4.0,11.0,33.0,72.0,123.0,279,263,137,44,947,1674,603,258,351,84.0,39.0,"From superstar creator Mitsurou Kubo (original concept and character designs for Yuri!!! on Ice) comes a dramatic, funny, time-traveling high school story about what it means to cheer on a friend! What would you do if you had the chance to do everything… again?
<br><br>
Kinichiro isn’t even that bad. It’s just that on the first day of high school, his eyes made him look shifty, so people assumed he was trouble. Now it’s graduation, and he’s looking back on three years with no friends. He never even joined a club. But after a bloody collision and an accidental fall, he wakes up a high school freshman, with the chance to try it all over… AGAIN!!
<br><br>
(Source: Kodansha USA)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx65013-fGQ3Ltphd0Uk.png'}
55679,変態王子と笑わない猫。,Hentai Ouji to Warawanai Neko.,2011.0,50.0,8.0,FINISHED,JP,False,"['Comedy', 'Ecchi', 'Romance']",70,72,2350,14,3.0,3.0,9.0,15.0,51.0,89.0,168,172,95,44,674,784,436,218,238,85.0,64.0,"Yokodera is just like every teenage boy: perversion is in his nature. He can&rsquo;t help but look up girls' skirts and fantasize about them. However, in his case, every time he does something perverted, it somehow gets turned around and misunderstood as something positive for the community. Sick of being so perverted, he tries to shake free of it by going to a special part of town. On top of a hill, away from the town and at the foot of a large tree, there is a wooden sculpture of a beckoning cat that is said to have special powers. Instead of bringing a wish to the user like a typical beckoning cat, it takes something from the user, and, in Yokodera&rsquo;s case, his perversion. Still doubtful, he uses the beckoning cat thinking that it couldn&rsquo;t hurt to try, but, little does he know, his life is about to make a turn to the unexpected.<br><br>
(Source: MangaHelpers)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/25679.jpg'}
47353,うみべの女の子,Umibe no Onnanoko,2009.0,20.0,2.0,FINISHED,JP,False,"['Drama', 'Psychological', 'Romance', 'Slice of Life']",70,70,13986,403,69.0,74.0,118.0,215.0,413.0,774.0,1522,1625,845,293,586,5128,7951,152,169,67.0,7.0,"Koume Sato and Kosuke Isobe are two teenagers living in a sleepy seaside town. After getting used and dumped by her crush, the emotionally damaged Koume decides to start a sexual relationship with Kosuke, without any emotions involved. However, they both soon discover that sex with no strings attached do lead to unexpected complications, not just for themselves but also the people surrounding them.<br><br>
(Source: Kotonoha)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx47353-6SV8AMyNBwm6.jpg'}
37668,コンプレックス,Complex,1996.0,24.0,4.0,FINISHED,JP,False,[],70,79,438,18,4.0,,1.0,2.0,6.0,14.0,19,35,40,33,17,181,212,14,14,12.0,29.0,"This is a story of boy meets boy&mdash;and everything after that. <br><br>
Complex is about the lives of Junichi and Tatsuya, two childhood friends who just so happen to love each other. We explore each step of their lives, from grade school to the golden years, through the good times and the bad, revealing that a relationship between two men are nothing but complex. <br><br>
(Source: Alipio)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx37668-YYYx8PBFGZds.png'}
37107,コンノキコノハ,Kon no Ki Konoha,2007.0,1.0,,FINISHED,JP,False,"['Fantasy', 'Romance']",70,71,1649,8,4.0,6.0,18.0,28.0,78.0,146.0,263,253,126,67,14,288,1339,2,6,,,"Only in autumn when the dead leaves flutter about can Akino meet the mysterious boy who lives inside the deep blue tree.
",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/7107.jpg'}
34453,棺担ぎのクロ。～懐中旅話～,Hitsugi Katsugi no Kuro.: Kaichu Tabi no Wa,2004.0,86.0,7.0,FINISHED,JP,False,"['Adventure', 'Fantasy', 'Slice of Life']",70,79,1067,39,1.0,,1.0,1.0,9.0,12.0,24,36,54,19,156,703,125,22,61,39.0,68.0,"Kuro, a little tomboy garbed in pitch-black with a little-tomboy-sized coffin on her back, heads out on a journey to find a certain witch. In the company of her faithful bat friend, Zen, Kuro encounters all manners of people and places which fire the readers imaginations. Told in 4-koma (four panel) style with beautifully rendered art, Shoulder-A-Coffin Kuro is a manga that manages both dark and gothic and irresistably endearing on just about every page!<br><br>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx34453-ttFvX6Xhx5bC.png'}
31896,悪魔とラブソング,Akuma to Love Song,2006.0,94.0,13.0,FINISHED,JP,False,"['Drama', 'Music', 'Romance', 'Slice of Life']",70,72,2926,52,5.0,6.0,14.0,16.0,66.0,112.0,217,174,112,69,443,1116,831,250,286,52.0,30.0,"Maria’s frank nature gains her more enemies at her new school, but her angelic singing voice inadvertently catches the attention of Yusuke Kanda and Shin Meguro. Can these boys mend her hardened heart, or will they just end up getting scorched?
<br><br>
(Source: Viz Media)
<br><br><i>Includes two side stories and a 3-koma chapter.</i>",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx31896-HMvI99TGl8Tl.png'}
31895,マドモワゼルバタフライ,Mademoiselle Butterfly,2001.0,10.0,2.0,FINISHED,JP,False,"['Drama', 'Romance']",70,75,702,4,1.0,1.0,4.0,4.0,18.0,39.0,71,73,47,36,29,236,413,13,11,28.0,53.0,"Our heroine is a girl who lives as a geisha in Japan. She has a male childhood friend who&rsquo;s always been kind to her and is her favorite. He&rsquo;s a painter, only he paints on human body parts and she loves it when he paints beautiful butterflies on her arms. She goes to visit him one day and finds a naked woman lying in his room. Immediately after, she gets a customer who&rsquo;s rich and very interested in her. The thought of being away from her friend pains her, but is everything really too late? <br><br>
(Source: Aerandria)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/b31895-fa2MpKAO8Gfs.jpg'}
129951,仙尊洛无极,Xianzun Luo Wuji,2021.0,,,RELEASING,CN,False,"['Action', 'Fantasy']",70,74,1198,40,1.0,3.0,3.0,9.0,17.0,32.0,69,69,64,37,933,163,11,46,45,47.0,68.0,"""Disciples and brothers betrayed one after another, and a generation of immortals fell. Though the body is dead, the soul is immortal! And with the most precious ""Supreme Emperor's Scripture"" to reverse the cause and effect, return to the earth, break the karmic barrier, and cast the divine personality again! This life will make the name of ""Wuji"" above the sun and moon!",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx129951-q8pZyQ7VWiwj.jpg'}
127108,남보다 못한 사이,Namboda Motan Sai,2020.0,,,RELEASING,KR,True,"['Comedy', 'Hentai', 'Romance']",70,76,1507,31,3.0,1.0,5.0,2.0,17.0,20.0,40,60,50,36,910,435,25,44,93,,,"Yi-hyeok and Inseo have been friends for their entire lives. It’s something they take for granted. Just like the sky is blue and water is wet, the two of them are lifelong buddies. Or, well, that’s what they think right up until the moment Inseo kisses Yi-hyeok as a joke that turns into something more, sparking a whole new scorchingly hot relationship between them. It might be pretty funny, really steamy, and a little strange...but they’re still friends. Right? …Right?!<br><br>(Source: Lezhin)",{'large': 'https://s4.anilist.co/file/anilistcdn/media/manga/cover/medium/bx127108-ng9mGQnYqHui.jpg'}
